age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
33,9,0,1,1,10,1,1,0,18,9,167,5,-1,0,3,0
32,1,1,1,0,1005,0,0,0,12,8,215,1,-1,0,3,0
84,5,0,0,0,639,0,0,1,18,8,353,3,-1,0,3,1
63,5,1,0,0,8044,0,0,0,12,9,702,1,-1,0,3,0
49,4,2,2,0,151,1,0,0,8,5,97,3,-1,0,3,1
43,1,1,0,0,487,1,0,2,7,8,548,2,-1,0,3,0
49,1,1,1,0,171,0,0,0,4,3,19,3,175,2,1,0
45,4,2,2,0,2048,1,0,0,18,10,310,1,804,1,0,1
49,5,1,0,0,-37,0,0,2,4,5,191,2,-1,0,3,0
40,0,1,1,0,168,1,0,0,7,8,249,2,169,1,0,0
49,9,1,1,0,2718,0,0,2,19,8,114,2,-1,0,3,0
37,1,1,0,0,37,1,0,0,13,8,24,2,362,1,1,0
56,3,1,2,0,1922,1,0,0,24,5,247,2,-1,0,3,0
37,1,2,0,0,851,1,0,0,15,8,151,1,352,1,0,0
39,1,2,0,0,6,1,0,0,19,9,286,2,-1,0,3,0
30,4,2,2,0,604,0,1,0,2,3,475,1,-1,0,3,0
31,1,1,1,0,92,1,0,2,16,8,688,1,-1,0,3,1
58,5,1,0,0,1987,0,0,1,14,5,185,4,-1,0,3,0
45,9,2,1,0,586,0,1,0,28,5,32,3,-1,0,3,0
40,9,2,2,0,825,1,0,0,20,0,38,1,335,1,1,0
32,0,0,1,1,-18,1,0,2,12,8,155,3,-1,0,3,0
55,1,1,0,0,627,1,0,2,5,8,247,1,-1,0,3,0
30,4,1,2,0,944,0,0,0,29,10,251,2,-1,0,3,1
26,1,2,0,0,155,1,0,0,29,4,291,1,244,4,0,0
42,1,0,1,0,47,1,1,2,8,8,141,1,-1,0,3,0
31,9,1,1,0,3706,1,0,0,20,9,129,1,-1,0,3,0
29,1,2,1,0,9,1,0,0,11,8,262,3,-1,0,3,0
34,0,1,1,0,247,0,0,0,8,10,401,2,-1,0,3,1
31,4,2,2,0,62,1,0,0,18,8,175,1,293,5,0,0
38,0,1,1,0,4196,1,0,0,12,8,193,2,-1,0,3,0
52,0,0,1,0,98,0,1,2,19,6,148,1,-1,0,3,0
24,10,2,1,0,119,0,0,2,15,11,51,1,-1,0,3,0
58,1,1,1,0,602,1,0,0,13,8,201,1,-1,0,3,0
26,1,2,0,0,-887,1,0,0,18,8,827,2,-1,0,3,1
44,4,1,2,0,1242,1,0,0,6,1,384,6,-1,0,3,0
41,0,0,1,0,3823,0,0,0,26,0,234,10,-1,0,3,0
46,9,2,1,0,834,1,0,0,11,5,196,2,-1,0,3,0
37,9,1,3,0,47,0,0,2,19,6,374,3,-1,0,3,0
32,7,1,1,0,180,1,0,1,15,8,45,2,-1,0,3,0
50,4,0,2,0,356,0,0,0,8,8,198,2,358,5,1,0
55,1,1,1,0,383,0,0,2,5,8,287,1,-1,0,3,0
33,9,1,2,0,8023,0,0,0,25,3,196,1,87,4,0,0
34,4,1,2,0,436,0,1,0,28,5,118,4,-1,0,3,0
34,4,0,2,0,13204,1,1,0,20,9,197,2,-1,0,3,0
57,0,1,1,0,367,0,0,1,16,9,107,2,-1,0,3,0
35,9,0,1,0,308,0,0,0,22,1,77,2,-1,0,3,0
32,9,1,1,0,253,1,0,2,4,6,257,3,-1,0,3,0
43,9,1,1,0,3285,1,0,2,13,8,1721,2,-1,0,3,1
43,7,1,1,0,978,1,1,2,26,8,82,2,-1,0,3,0
36,8,2,3,0,386,0,0,2,18,6,359,2,-1,0,3,0
29,4,1,2,0,20,1,0,0,12,8,418,1,-1,0,3,0
25,4,2,2,0,808,0,0,0,18,11,267,2,114,2,0,1
49,6,1,1,0,1103,0,0,0,12,1,428,2,-1,0,3,0
38,4,2,2,0,35,1,0,0,17,0,156,1,273,3,0,0
43,1,1,0,0,60,0,0,0,8,8,487,2,367,2,1,0
36,1,0,1,0,2843,0,0,0,12,3,473,1,182,1,2,0
55,5,1,1,0,168,0,0,0,19,1,79,2,-1,0,3,0
36,1,2,1,0,35,1,0,2,3,6,435,3,-1,0,3,0
33,7,1,1,0,210,1,1,2,20,8,201,1,-1,0,3,0
27,7,2,1,0,3354,1,0,0,14,8,493,5,-1,0,3,0
42,0,0,1,0,63,0,0,2,16,8,88,6,-1,0,3,0
58,4,1,0,0,320,1,0,2,30,8,171,2,-1,0,3,0
53,7,0,1,0,4554,0,0,0,5,3,8,6,-1,0,3,0
46,4,0,1,0,361,1,0,2,19,8,86,7,-1,0,3,0
44,9,0,1,0,14,0,0,0,13,9,167,1,92,1,2,1
37,7,1,0,0,52,1,0,2,7,8,359,1,-1,0,3,0
35,1,1,0,0,319,1,0,0,16,5,221,1,-1,0,3,0
54,4,1,2,0,2819,0,0,0,7,1,123,3,-1,0,3,0
32,1,2,1,0,604,0,1,0,28,8,95,3,-1,0,3,0
34,4,1,2,0,133,1,0,2,8,8,65,1,-1,0,3,0
39,9,1,1,0,1048,0,1,0,21,5,405,1,-1,0,3,0
41,1,1,1,0,429,1,0,2,13,8,244,1,-1,0,3,0
26,4,2,2,0,592,0,0,1,29,4,145,2,164,1,1,0
51,9,1,1,0,-379,1,0,0,5,1,261,1,-1,0,3,0
53,9,1,3,0,619,0,0,2,17,6,198,6,-1,0,3,0
59,5,0,1,0,1026,0,0,2,5,9,669,1,-1,0,3,1
29,1,1,1,0,912,1,0,0,13,8,785,1,-1,0,3,0
49,0,1,1,0,2465,0,0,0,20,1,157,3,-1,0,3,0
52,4,0,2,0,907,1,0,2,4,6,104,2,-1,0,3,0
38,4,1,3,0,3576,0,0,0,25,9,349,2,183,1,2,1
56,9,1,1,0,205,0,1,0,23,5,442,2,-1,0,3,0
47,9,1,1,0,1219,0,0,0,18,1,697,4,-1,0,3,1
23,7,2,1,0,250,1,0,0,18,8,222,1,-1,0,3,0
53,7,0,1,0,-905,1,0,2,28,8,213,1,-1,0,3,0
57,0,0,3,0,4012,0,0,0,20,9,915,1,-1,0,3,0
44,0,1,1,0,262,1,0,0,9,5,74,1,-1,0,3,0
51,0,2,2,0,16,1,0,0,30,4,158,1,-1,0,3,0
54,4,1,2,0,8295,0,0,0,5,6,207,1,-1,0,3,1
31,9,2,2,0,-162,1,0,0,18,8,380,1,-1,0,3,0
30,7,2,1,0,209,1,0,2,6,8,30,2,-1,0,3,0
29,9,1,2,0,858,1,0,0,12,6,234,7,330,1,0,0
44,9,0,1,0,-329,1,0,2,7,8,171,1,-1,0,3,0
35,4,1,2,0,2793,0,0,0,20,9,258,2,-1,0,3,0
30,4,1,2,0,151,0,0,0,19,1,82,4,-1,0,3,0
37,0,1,1,0,121,0,0,0,22,5,22,6,-1,0,3,0
35,1,2,2,0,0,1,0,0,21,5,262,4,-1,0,3,0
35,9,0,1,0,56,0,0,0,29,1,24,12,-1,0,3,0
56,4,1,2,0,856,1,1,0,4,3,70,4,7,7,1,0
34,2,1,1,0,1847,1,0,0,9,0,543,3,321,6,0,0
30,1,2,1,0,363,0,0,0,28,5,171,3,-1,0,3,0
42,0,1,3,0,642,1,1,2,16,8,509,2,-1,0,3,0
33,1,1,1,0,661,1,0,0,18,5,968,1,-1,0,3,1
36,4,2,2,0,678,0,1,2,4,5,85,3,-1,0,3,0
79,5,1,1,0,4738,0,0,1,9,5,151,5,-1,0,3,0
27,0,2,1,0,619,1,0,0,20,0,16,5,322,4,1,0
39,1,2,1,0,4143,1,1,2,2,6,21,1,-1,0,3,0
41,4,1,2,0,5883,0,0,0,20,9,182,2,-1,0,3,0
54,6,1,1,0,641,1,0,0,17,0,472,1,148,2,0,0
32,1,1,1,0,687,1,0,2,9,8,61,1,-1,0,3,0
70,5,0,1,0,6850,0,0,1,5,7,252,3,183,1,0,0
49,1,1,3,0,51,1,0,2,7,8,984,1,-1,0,3,0
44,9,1,2,0,1146,0,0,0,4,5,178,2,-1,0,3,0
36,4,1,2,0,605,1,0,2,26,8,204,1,-1,0,3,0
40,1,1,1,0,6767,1,0,0,20,9,97,2,-1,0,3,0
55,4,1,2,0,236,0,0,0,4,1,200,1,-1,0,3,0
36,4,1,2,0,428,0,0,2,28,8,121,1,-1,0,3,0
32,0,1,1,0,0,0,0,0,30,4,119,3,-1,0,3,0
59,4,2,1,0,671,1,1,0,29,4,219,2,259,5,0,0
49,9,1,3,0,323,1,0,0,18,9,41,2,-1,0,3,0
35,9,1,1,0,0,0,0,0,14,5,125,2,-1,0,3,0
37,4,0,1,0,414,0,0,0,29,4,293,2,162,4,0,0
28,8,2,1,0,378,1,0,0,17,0,346,1,-1,0,3,0
47,6,1,1,0,1121,0,0,2,20,6,454,6,-1,0,3,0
44,4,1,2,0,17361,0,0,2,18,6,476,1,-1,0,3,0
46,4,0,2,0,6269,1,0,1,18,9,249,3,112,2,0,0
30,6,2,1,0,192,0,0,0,22,5,423,1,-1,0,3,0
34,4,2,2,0,0,0,0,0,21,1,191,2,-1,0,3,0
48,4,1,2,0,6613,0,0,2,17,6,159,3,-1,0,3,0
50,4,0,2,0,201,1,0,0,24,5,248,1,-1,0,3,0
49,0,2,1,0,981,1,0,1,21,9,10,3,-1,0,3,0
58,5,1,1,0,3382,0,1,0,28,8,294,2,309,2,0,0
28,4,2,1,0,1633,0,0,0,5,6,275,1,-1,0,3,1
34,6,1,1,0,-370,1,0,2,21,8,748,1,-1,0,3,0
38,1,0,1,0,2998,1,0,2,11,6,91,1,-1,0,3,0
33,0,2,1,0,894,0,0,0,5,3,509,2,-1,0,3,0
33,9,2,1,0,1279,1,0,0,18,8,239,2,349,3,2,0
28,8,2,1,0,330,0,0,1,2,3,197,1,-1,0,3,0
54,1,1,0,0,781,1,0,2,9,8,103,2,-1,0,3,0
35,4,0,2,0,321,1,0,2,9,8,189,1,-1,0,3,0
57,4,1,2,0,1341,1,0,2,8,8,339,2,-1,0,3,0
32,1,1,1,0,2089,1,0,0,14,9,132,1,-1,0,3,1
38,1,1,0,0,3419,1,0,2,20,6,324,5,-1,0,3,0
47,0,1,1,0,2,0,0,0,10,5,89,1,-1,0,3,0
77,5,1,0,0,680,0,0,1,24,3,513,2,89,7,0,0
44,7,0,1,0,0,1,0,2,4,6,389,5,-1,0,3,0
56,4,1,2,0,318,0,1,1,9,5,246,3,-1,0,3,0
36,6,1,2,0,307,1,0,0,14,8,341,1,330,2,1,0
45,7,0,1,0,-179,0,0,2,3,5,155,2,-1,0,3,0
32,7,2,3,0,6145,1,0,0,14,8,362,1,287,13,0,0
23,8,2,1,0,9216,0,0,0,5,6,471,2,-1,0,3,0
49,1,1,1,0,8545,1,1,0,6,8,199,7,167,1,0,0
37,7,0,0,0,260,1,0,0,17,0,446,2,-1,0,3,0
32,1,0,1,0,0,1,0,2,2,6,746,2,-1,0,3,0
36,1,1,1,0,688,1,0,2,6,8,174,2,-1,0,3,0
47,7,1,1,0,2,0,1,0,21,5,71,15,-1,0,3,0
21,8,2,1,0,681,0,0,2,20,1,6,1,-1,0,3,0
51,2,1,2,0,5403,0,0,2,6,6,42,1,-1,0,3,0
46,4,0,2,0,25,0,0,2,17,6,564,2,-1,0,3,0
39,7,1,1,0,186,1,0,0,17,0,433,1,-1,0,3,0
48,1,2,1,0,312,1,1,0,3,3,369,2,-1,0,3,0
32,1,2,1,0,228,0,0,1,5,3,176,1,288,3,0,0
28,7,1,1,0,0,1,0,0,5,8,335,2,281,8,0,0
30,0,2,1,0,-635,0,0,0,25,5,250,1,-1,0,3,0
28,1,1,1,0,131,1,0,2,12,8,147,5,-1,0,3,0
31,9,2,1,0,775,0,0,0,2,3,361,1,-1,0,3,0
28,10,2,1,0,16,0,0,0,12,1,119,4,-1,0,3,0
53,0,1,1,0,105,0,1,0,21,1,74,2,-1,0,3,0
48,1,1,1,0,0,1,0,2,26,8,105,1,-1,0,3,0
49,1,1,0,0,902,0,0,2,9,6,210,2,-1,0,3,0
33,1,2,1,0,697,0,0,0,6,3,860,2,-1,0,3,1
52,9,1,1,0,195,1,0,0,18,3,220,1,63,5,0,1
36,1,1,1,0,1049,1,0,0,14,8,224,4,-1,0,3,1
32,9,1,1,0,286,0,0,0,20,0,60,1,343,4,0,0
37,6,1,1,0,215,1,0,2,6,6,61,1,-1,0,3,0
38,4,2,2,0,11971,1,0,2,17,9,609,2,101,3,0,0
42,1,1,0,0,0,1,1,0,7,8,209,2,-1,0,3,0
29,1,1,1,0,15,0,0,0,3,6,136,1,-1,0,3,0
37,6,1,2,0,137,0,0,0,13,1,244,6,-1,0,3,0
47,0,1,1,0,1934,0,1,0,14,8,225,1,364,1,0,0
44,1,1,0,0,-11,1,0,2,9,8,13,1,-1,0,3,0
36,1,1,0,0,123,1,0,0,18,8,9,1,-1,0,3,0
54,3,1,1,0,209,1,1,0,25,5,97,1,-1,0,3,0
65,11,1,3,0,4717,0,0,1,6,1,256,1,-1,0,3,1
57,7,0,1,0,14,0,1,0,22,5,445,2,-1,0,3,0
37,1,1,1,0,-67,0,0,0,2,3,157,1,-1,0,3,0
57,9,1,3,0,206,1,0,2,5,8,216,3,-1,0,3,0
51,4,1,2,0,-15,0,0,0,25,5,212,2,-1,0,3,0
42,2,1,0,0,198,1,0,2,8,8,314,1,-1,0,3,0
35,7,1,1,0,195,1,0,0,17,0,203,1,-1,0,3,0
34,8,1,3,0,1387,0,0,0,30,0,121,1,-1,0,3,0
73,5,1,0,0,1388,0,0,0,20,5,146,3,190,3,2,0
33,1,1,1,0,1134,1,0,2,23,8,304,2,-1,0,3,0
31,3,1,3,1,-6,0,1,1,7,5,94,2,-1,0,3,0
47,0,0,1,0,136,0,1,0,23,5,70,1,-1,0,3,0
34,4,2,2,0,340,1,0,2,3,6,633,28,-1,0,3,0
57,9,1,1,0,589,1,0,0,2,3,223,1,76,4,0,0
32,9,2,2,0,1059,1,0,0,17,0,115,1,-1,0,3,0
39,6,1,1,0,4722,1,0,2,17,6,483,1,-1,0,3,0
36,1,1,1,0,63,1,0,2,2,6,56,8,-1,0,3,0
56,5,1,1,0,1333,0,0,0,28,1,17,14,-1,0,3,0
28,9,2,1,0,3,0,0,1,18,8,40,8,349,6,0,0
32,4,2,2,0,0,1,0,0,22,5,455,2,-1,0,3,0
42,1,1,1,0,179,1,0,0,17,9,96,1,-1,0,3,0
28,1,1,1,0,1020,1,0,2,28,8,251,1,-1,0,3,0
40,4,1,2,0,294,1,0,0,23,5,97,5,-1,0,3,0
40,4,1,2,0,194,0,1,0,29,1,189,2,-1,0,3,0
53,9,1,1,0,206,0,0,0,26,1,87,6,-1,0,3,0
31,9,2,1,0,1014,1,0,0,23,5,158,4,-1,0,3,0
40,7,1,1,0,0,0,0,2,12,6,543,2,-1,0,3,0
27,1,2,0,0,-79,1,0,2,30,8,385,5,-1,0,3,0
42,4,1,2,0,0,0,0,0,13,1,325,2,-1,0,3,0
47,1,1,0,0,233,0,0,0,8,1,293,3,-1,0,3,0
52,10,1,0,0,-110,0,1,0,29,4,141,1,-1,0,3,0
28,4,2,2,0,3238,1,0,2,19,8,7,1,-1,0,3,0
30,4,2,2,0,2,1,1,0,25,5,1031,8,-1,0,3,1
31,3,2,0,0,26965,0,0,0,21,0,654,2,-1,0,3,1
36,7,2,1,0,417,1,0,0,6,3,15,10,207,3,0,0
32,4,1,2,0,273,1,1,0,18,5,97,3,-1,0,3,0
29,0,2,1,0,1448,0,0,0,10,7,217,1,184,7,1,0
55,2,1,1,0,204,0,0,0,14,5,455,13,-1,0,3,0
29,9,2,2,0,406,1,0,0,17,5,119,1,-1,0,3,0
37,4,1,2,0,539,0,0,0,18,4,540,2,115,3,0,0
31,7,0,0,0,459,1,0,0,7,8,623,1,293,1,2,1
48,4,1,2,0,263,1,0,2,5,8,350,2,-1,0,3,0
55,7,0,0,0,653,0,0,2,6,6,800,1,-1,0,3,0
36,1,1,1,0,-73,1,1,0,18,8,15,8,-1,0,3,0
31,9,2,2,0,454,0,0,0,4,3,73,3,-1,0,3,0
40,10,0,1,0,507,1,0,0,2,3,134,1,266,7,0,0
53,2,1,2,0,624,0,1,0,21,5,180,4,-1,0,3,0
46,2,2,2,0,1410,1,0,0,19,9,93,1,189,8,0,0
32,7,1,1,0,255,1,1,2,21,8,86,2,-1,0,3,0
37,4,1,2,0,767,0,1,0,2,3,204,1,-1,0,3,0
36,4,0,2,0,0,0,0,0,28,1,81,4,-1,0,3,0
79,5,1,0,0,8556,0,0,1,18,4,326,2,272,2,2,1
26,4,2,2,0,205,0,0,2,26,8,111,1,-1,0,3,0
32,7,1,0,0,228,1,0,0,21,5,1017,6,-1,0,3,1
33,9,0,1,0,9,0,0,0,21,1,91,2,-1,0,3,0
27,8,2,2,0,3733,1,0,0,22,8,198,1,98,6,2,1
30,9,2,2,0,236,1,0,2,16,8,197,1,-1,0,3,0
60,5,1,0,0,71188,0,0,0,6,10,205,1,-1,0,3,0
36,4,2,2,0,2944,0,0,0,18,1,882,8,-1,0,3,1
36,9,2,2,0,197,0,0,0,30,0,260,1,-1,0,3,1
56,4,0,2,0,659,0,1,0,2,6,56,1,-1,0,3,0
54,5,0,2,0,0,0,0,2,13,8,618,1,-1,0,3,1
58,9,1,0,0,4015,0,0,2,20,6,106,3,-1,0,3,0
27,8,2,1,0,8366,0,0,0,7,8,458,2,349,1,1,0
36,10,1,1,0,-129,1,0,0,29,5,121,3,-1,0,3,0
53,1,1,0,0,1868,0,0,0,8,1,156,4,-1,0,3,0
39,1,1,1,0,1439,1,0,1,28,5,73,6,-1,0,3,0
28,8,2,1,0,153,0,0,0,23,5,1124,2,-1,0,3,1
34,7,1,1,0,1337,0,0,0,17,2,330,2,127,3,2,1
55,1,1,0,0,4103,0,0,0,19,9,291,1,-1,0,3,0
32,0,2,1,0,45,1,1,0,14,8,908,3,344,7,1,0
29,4,1,2,0,361,1,1,0,28,5,819,3,-1,0,3,0
33,4,1,2,0,4020,1,1,0,15,0,251,1,-1,0,3,0
40,7,2,1,0,888,1,0,2,12,8,169,2,-1,0,3,0
27,7,2,1,0,201,1,0,2,4,6,172,2,-1,0,3,0
38,4,2,2,0,623,0,0,0,28,6,297,4,144,4,1,1
37,4,1,2,0,489,1,0,0,7,1,205,5,-1,0,3,0
47,4,1,2,0,286,0,0,0,22,1,557,7,-1,0,3,0
51,7,0,1,0,12,1,0,0,17,9,150,1,-1,0,3,0
42,1,2,1,0,1080,1,1,0,13,8,951,3,370,4,0,1
55,5,1,1,0,466,0,0,2,17,6,287,4,-1,0,3,0
33,9,0,1,0,0,0,0,0,21,1,224,8,-1,0,3,0
33,4,2,2,0,3170,0,0,0,28,10,246,2,-1,0,3,0
46,6,1,1,0,390,1,0,0,31,5,208,2,-1,0,3,0
37,4,2,3,0,504,1,0,0,16,0,555,1,-1,0,3,0
31,1,2,0,0,-280,0,0,2,21,8,281,3,-1,0,3,0
46,9,1,2,0,342,1,1,0,5,8,84,1,-1,0,3,0
33,0,1,1,0,1158,1,0,0,20,0,25,2,-1,0,3,0
50,9,1,1,0,841,1,0,2,29,8,54,2,-1,0,3,0
26,1,1,0,0,0,1,0,2,21,8,425,1,-1,0,3,0
40,1,1,1,0,952,0,1,2,12,6,140,1,-1,0,3,0
31,4,2,2,0,3283,0,0,0,2,3,258,1,73,1,0,1
48,5,1,0,0,5173,1,0,2,18,6,88,8,-1,0,3,0
40,4,1,2,0,1217,1,1,0,18,9,155,1,-1,0,3,0
25,4,2,2,0,553,1,0,0,17,11,113,4,479,1,0,0
59,3,0,0,0,195,0,0,2,5,8,366,2,-1,0,3,0
59,5,1,1,0,5706,1,0,0,25,5,471,2,-1,0,3,0
52,9,1,2,0,214,0,0,0,29,1,161,3,-1,0,3,0
32,7,1,1,0,132,1,1,2,19,8,343,2,-1,0,3,0
27,7,2,1,0,-195,1,0,0,18,8,391,1,-1,0,3,1
31,1,1,0,0,620,0,0,0,30,7,95,1,-1,0,3,0
42,7,1,1,0,-246,1,0,2,7,8,149,1,-1,0,3,0
53,9,0,1,0,0,1,1,0,15,5,135,5,-1,0,3,0
49,0,1,0,0,169,1,0,0,15,8,82,3,-1,0,3,0
57,5,1,1,1,32,1,0,0,15,8,476,3,-1,0,3,0
48,4,1,2,0,998,1,0,0,29,4,121,3,-1,0,3,0
49,0,1,1,0,13229,0,1,1,8,5,77,2,-1,0,3,0
47,4,1,2,0,1890,0,0,0,8,5,161,1,-1,0,3,0
29,4,1,2,0,199,1,1,2,7,8,1689,4,-1,0,3,1
38,1,1,1,0,526,1,1,2,23,8,553,2,-1,0,3,0
42,0,1,1,0,-396,1,0,0,11,8,80,1,308,4,0,0
32,1,2,1,0,118,1,0,0,17,5,1275,1,-1,0,3,1
58,5,1,1,0,983,0,0,0,5,1,139,1,-1,0,3,0
32,4,1,2,0,4761,1,0,0,5,8,159,2,350,2,0,0
49,7,1,1,0,1114,0,0,0,17,9,283,1,-1,0,3,0
44,4,1,2,0,7635,0,0,0,21,1,719,5,-1,0,3,0
33,4,2,1,0,1558,1,0,0,17,0,97,1,-1,0,3,0
37,7,1,1,0,4760,1,0,0,8,8,182,2,169,2,0,0
31,0,2,1,0,68,1,0,0,16,0,570,2,-1,0,3,0
36,4,2,2,0,260,1,0,0,7,8,49,1,-1,0,3,0
32,4,1,2,0,2431,1,0,0,14,8,646,5,-1,0,3,1
39,4,2,1,0,36,0,0,0,29,1,70,2,-1,0,3,0
46,9,1,2,0,217,1,0,0,14,8,141,1,346,2,1,0
31,9,2,1,0,125,0,0,0,22,1,78,2,-1,0,3,0
46,4,0,1,0,-852,0,1,0,29,1,728,2,-1,0,3,0
40,9,0,1,0,-375,1,0,0,13,8,60,5,-1,0,3,0
32,9,1,2,0,396,1,0,0,13,8,205,3,-1,0,3,0
40,2,1,1,0,1532,1,1,0,18,9,173,7,-1,0,3,0
34,9,2,2,0,586,1,0,2,16,8,489,2,-1,0,3,0
38,9,1,1,0,0,0,0,0,28,1,82,4,-1,0,3,0
31,4,1,2,0,22546,1,0,0,14,8,8,6,267,4,0,0
27,0,1,1,0,1033,1,0,2,9,8,1713,1,-1,0,3,0
37,9,2,1,0,267,0,0,0,13,8,121,1,-1,0,3,0
28,1,2,1,0,6307,1,0,2,28,8,615,1,-1,0,3,0
49,4,1,2,0,1430,0,0,0,18,9,231,2,-1,0,3,0
45,9,1,1,0,1410,0,0,0,11,1,71,2,-1,0,3,0
41,9,2,2,0,1646,1,0,0,4,3,261,1,184,6,2,1
39,9,0,1,0,902,1,0,0,10,3,691,2,180,5,0,1
60,0,1,1,0,1025,0,0,0,6,1,388,8,-1,0,3,0
34,1,1,1,0,3990,1,0,0,24,5,633,7,-1,0,3,0
29,1,1,1,0,125,1,0,2,13,8,50,1,-1,0,3,0
40,1,1,1,0,1012,1,0,0,6,8,410,1,-1,0,3,0
51,1,1,0,0,0,1,0,0,10,5,324,1,-1,0,3,0
30,4,1,2,0,0,1,0,0,9,5,127,1,-1,0,3,0
40,3,1,1,0,4610,0,0,0,14,1,154,2,-1,0,3,0
34,4,1,2,0,1657,1,0,0,18,8,566,2,356,4,0,0
55,1,1,1,0,1011,1,0,0,12,1,112,2,-1,0,3,0
34,1,1,1,0,622,1,0,2,21,8,145,1,-1,0,3,0
48,1,1,1,0,865,1,0,0,13,8,78,2,-1,0,3,0
42,7,1,1,0,508,1,0,2,30,8,70,1,-1,0,3,0
49,2,0,3,1,-701,1,0,0,30,5,988,2,-1,0,3,1
41,9,2,1,0,-41,1,1,0,3,0,154,1,-1,0,3,0
45,10,1,0,0,180,1,1,2,27,8,62,2,-1,0,3,0
36,9,2,1,1,12,0,0,0,12,1,587,2,-1,0,3,1
49,9,1,1,0,5996,0,0,1,21,9,345,2,-1,0,3,0
42,9,1,1,0,613,1,0,0,11,8,432,2,-1,0,3,0
34,4,2,2,0,178,1,0,0,15,8,14,2,-1,0,3,0
50,1,1,0,0,12519,1,0,0,17,0,146,2,147,4,2,0
31,1,0,1,0,6,1,0,0,29,4,821,1,-1,0,3,0
30,0,2,1,0,3809,1,0,2,3,6,159,4,-1,0,3,0
63,5,1,2,0,133,1,0,0,13,3,104,2,-1,0,3,0
49,1,1,1,0,2039,1,0,0,18,9,283,2,-1,0,3,0
45,9,2,2,0,0,1,0,0,18,9,139,2,-1,0,3,0
47,4,0,2,0,447,0,1,2,7,8,126,1,-1,0,3,0
36,4,1,2,0,9269,1,1,0,19,9,107,2,-1,0,3,0
23,8,2,1,0,8494,0,0,0,25,1,158,2,-1,0,3,0
42,9,0,1,0,248,0,0,0,19,1,163,4,-1,0,3,0
40,1,1,1,0,1451,0,0,0,1,6,314,1,-1,0,3,1
36,1,1,3,0,70,1,0,2,8,8,219,4,-1,0,3,0
66,4,2,2,0,6483,0,0,0,13,1,275,1,-1,0,3,0
30,9,2,1,0,4787,1,0,2,4,6,99,2,-1,0,3,0
41,0,1,0,0,-306,1,0,2,15,8,500,1,-1,0,3,1
29,1,1,1,0,-478,0,1,0,8,5,528,2,-1,0,3,0
25,8,2,1,0,1116,1,0,0,2,7,170,3,-1,0,3,0
38,0,2,1,0,883,1,0,0,12,8,95,1,327,9,1,0
32,1,1,1,0,1787,1,0,0,12,8,87,4,357,4,0,0
46,1,1,1,0,137,0,0,2,20,6,252,3,-1,0,3,0
43,4,2,1,0,-228,1,1,2,16,8,122,2,-1,0,3,0
33,4,1,3,0,18347,1,0,2,23,8,415,1,-1,0,3,0
38,4,2,2,0,1373,0,0,0,22,10,119,4,-1,0,3,0
34,1,1,1,0,1298,1,0,2,20,8,120,1,-1,0,3,0
30,4,2,2,0,329,1,0,2,6,6,122,16,-1,0,3,0
33,0,2,1,0,2557,1,0,0,18,8,186,1,-1,0,3,0
32,9,1,1,0,5122,0,0,0,13,1,31,1,-1,0,3,0
31,4,1,2,0,13,0,0,0,28,1,110,5,-1,0,3,0
35,9,1,2,0,118,0,0,0,6,1,358,2,-1,0,3,0
60,10,0,1,0,385,1,0,0,4,3,80,1,-1,0,3,0
59,3,1,1,0,0,0,0,1,3,3,722,1,99,4,0,0
53,1,1,0,0,4143,0,0,0,15,5,200,3,-1,0,3,0
31,0,1,1,0,5,1,1,0,16,5,101,7,-1,0,3,0
83,5,1,0,0,425,0,0,1,22,6,883,1,140,1,0,1
36,1,0,1,0,-11,0,0,2,5,6,152,2,-1,0,3,0
34,6,1,0,0,712,1,0,2,2,6,326,3,-1,0,3,0
38,0,0,1,0,156,1,0,2,17,6,544,3,-1,0,3,0
30,9,1,1,0,371,0,0,0,7,1,124,2,-1,0,3,0
38,9,1,1,0,7696,1,0,0,20,9,386,2,-1,0,3,0
61,1,1,0,0,625,1,0,2,19,8,158,2,-1,0,3,0
49,10,0,2,0,780,0,0,0,8,9,148,1,871,2,0,0
42,4,1,2,0,251,0,0,0,20,1,413,2,-1,0,3,0
27,0,1,1,1,-517,1,0,0,14,5,172,3,-1,0,3,0
38,0,2,1,0,902,1,0,1,31,5,58,13,-1,0,3,0
49,6,1,0,0,489,1,0,2,27,8,84,4,-1,0,3,0
36,9,1,2,0,6,1,0,0,27,4,100,1,435,1,0,0
34,9,1,1,0,114,1,1,0,4,6,153,1,309,3,1,0
31,4,2,2,0,2590,0,0,0,23,11,103,2,484,2,1,0
42,4,2,2,0,525,0,0,0,13,1,127,2,-1,0,3,0
36,2,1,2,0,3057,0,0,2,16,6,2769,4,-1,0,3,1
37,7,2,1,0,21,1,0,0,2,3,96,1,271,2,1,0
52,7,1,1,0,-888,0,0,0,16,5,135,1,-1,0,3,0
43,9,2,2,0,1017,1,0,2,19,8,257,2,-1,0,3,0
47,9,1,1,0,826,1,0,1,18,9,195,3,112,8,1,0
52,6,1,1,0,9,0,1,2,6,6,44,1,-1,0,3,0
53,1,1,0,0,25,1,0,2,6,8,266,3,-1,0,3,0
37,4,2,2,0,876,1,0,0,15,0,140,4,327,2,0,0
